Point ID,arc_length,B_0,B_1,B_2,B_Magnitude,p,pB,Points_0,Points_1,Points_2,Points_Magnitude,rho,T,U_0,U_1,U_2,U_Magnitude,Ux,Uy,Uz,vtkValidPointMask
529,1.058,-0.00861356,19.9998,0,19.9998,7113.7,-4.01177e-05,10,0.058,0.05,10.0003,0.997015,24.8003,0.152627,-2.58678e-07,0,0.152627,0.152627,-2.58678e-07,0,1
530,1.06,-0.00891057,19.9998,0,19.9998,7113.7,-4.1501e-05,10,0.06,0.05,10.0003,0.997015,24.8003,0.152627,-2.60711e-07,0,0.152627,0.152627,-2.60711e-07,0,1
531,1.062,-0.00920759,19.9998,0,19.9998,7113.7,-4.28843e-05,10,0.062,0.05,10.0003,0.997015,24.8003,0.152627,-2.62745e-07,0,0.152627,0.152627,-2.62745e-07,0,1
532,1.064,-0.00950461,19.9998,0,19.9998,7113.7,-4.42677e-05,10,0.064,0.05,10.0003,0.997015,24.8003,0.152627,-2.64778e-07,0,0.152627,0.152627,-2.64778e-07,0,1
533,1.066,-0.00980163,19.9998,0,19.9998,7113.7,-4.5651e-05,10,0.066,0.05,10.0003,0.997015,24.8003,0.152627,-2.66811e-07,0,0.152627,0.152627,-2.66811e-07,0,1
534,1.068,-0.0100987,19.9998,0,19.9998,7113.7,-4.70343e-05,10,0.068,0.05,10.0004,0.997015,24.8003,0.152627,-2.68844e-07,0,0.152627,0.152627,-2.68844e-07,0,1
535,1.07,-0.0103957,19.9998,0,19.9998,7113.7,-4.84177e-05,10,0.07,0.05,10.0004,0.997015,24.8003,0.152627,-2.70877e-07,0,0.152627,0.152627,-2.70877e-07,0,1
536,1.072,-0.0106927,19.9998,0,19.9998,7113.7,-4.9801e-05,10,0.072,0.05,10.0004,0.997015,24.8003,0.152627,-2.7291e-07,0,0.152627,0.152627,-2.7291e-07,0,1
537,1.074,-0.0109897,19.9998,0,19.9998,7113.7,-5.11843e-05,10,0.074,0.05,10.0004,0.997015,24.8003,0.152627,-2.74943e-07,0,0.152627,0.152627,-2.74943e-07,0,1
538,1.076,-0.0112867,19.9998,0,19.9998,7113.7,-5.25677e-05,10,0.076,0.05,10.0004,0.997015,24.8003,0.152627,-2.76976e-07,0,0.152627,0.152627,-2.76976e-07,0,1
539,1.078,-0.0115837,19.9998,0,19.9998,7113.7,-5.3951e-05,10,0.078,0.05,10.0004,0.997015,24.8003,0.152627,-2.79009e-07,0,0.152627,0.152627,-2.79009e-07,0,1
540,1.08,-0.0118808,19.9998,0,19.9998,7113.7,-5.53343e-05,10,0.08,0.05,10.0004,0.997015,24.8003,0.152627,-2.81042e-07,0,0.152627,0.152627,-2.81042e-07,0,1
541,1.082,-0.0121778,19.9998,0,19.9998,7113.7,-5.67177e-05,10,0.082,0.05,10.0005,0.997015,24.8003,0.152627,-2.83075e-07,0,0.152627,0.152627,-2.83075e-07,0,1
542,1.084,-0.0124748,19.9998,0,19.9998,7113.7,-5.8101e-05,10,0.084,0.05,10.0005,0.997015,24.8003,0.152627,-2.85108e-07,0,0.152627,0.152627,-2.85108e-07,0,1
543,1.086,-0.0127718,19.9998,0,19.9998,7113.7,-5.94843e-05,10,0.086,0.05,10.0005,0.997015,24.8003,0.152627,-2.87141e-07,0,0.152627,0.152627,-2.87141e-07,0,1
544,1.088,-0.0130688,19.9998,0,19.9998,7113.7,-6.08677e-05,10,0.088,0.05,10.0005,0.997015,24.8003,0.152627,-2.89174e-07,0,0.152627,0.152627,-2.89174e-07,0,1
545,1.09,-0.0133659,19.9998,0,19.9998,7113.7,-6.2251e-05,10,0.09,0.05,10.0005,0.997015,24.8003,0.152627,-2.91207e-07,0,0.152627,0.152627,-2.91207e-07,0,1
546,1.092,-0.0136629,19.9998,0,19.9998,7113.7,-6.36343e-05,10,0.092,0.05,10.0005,0.997015,24.8003,0.152627,-2.9324e-07,0,0.152627,0.152627,-2.9324e-07,0,1
547,1.094,-0.0139599,19.9998,0,19.9998,7113.7,-6.50177e-05,10,0.094,0.05,10.0006,0.997015,24.8003,0.152627,-2.95273e-07,0,0.152627,0.152627,-2.95273e-07,0,1
548,1.096,-0.0142569,19.9998,0,19.9998,7113.7,-6.6401e-05,10,0.096,0.05,10.0006,0.997015,24.8003,0.152627,-2.97307e-07,0,0.152627,0.152627,-2.97307e-07,0,1
549,1.098,-0.0145539,19.9998,0,19.9998,7113.7,-6.77843e-05,10,0.098,0.05,10.0006,0.997015,24.8003,0.152627,-2.9934e-07,0,0.152627,0.152627,-2.9934e-07,0,1
550,1.1,-0.014851,19.9998,0,19.9998,7113.7,-6.91677e-05,10,0.1,0.05,10.0006,0.997015,24.8003,0.152627,-3.01373e-07,0,0.152627,0.152627,-3.01373e-07,0,1
551,1.102,-0.015148,19.9998,0,19.9998,7113.7,-7.0551e-05,10,0.102,0.05,10.0006,0.997015,24.8003,0.152627,-3.00163e-07,0,0.152627,0.152627,-3.00163e-07,0,1
552,1.104,-0.015445,19.9998,0,19.9998,7113.7,-7.19342e-05,10,0.104,0.05,10.0007,0.997015,24.8003,0.152627,-2.98954e-07,0,0.152627,0.152627,-2.98954e-07,0,1
553,1.106,-0.015742,19.9998,0,19.9998,7113.7,-7.33175e-05,10,0.106,0.05,10.0007,0.997015,24.8003,0.152627,-2.97744e-07,0,0.152627,0.152627,-2.97744e-07,0,1
554,1.108,-0.016039,19.9998,0,19.9998,7113.7,-7.47008e-05,10,0.108,0.05,10.0007,0.997015,24.8003,0.152627,-2.96534e-07,0,0.152627,0.152627,-2.96534e-07,0,1
555,1.11,-0.0163361,19.9998,0,19.9998,7113.7,-7.6084e-05,10,0.11,0.05,10.0007,0.997015,24.8003,0.152627,-2.95325e-07,0,0.152627,0.152627,-2.95325e-07,0,1
556,1.112,-0.0166331,19.9998,0,19.9998,7113.7,-7.74673e-05,10,0.112,0.05,10.0008,0.997015,24.8003,0.152627,-2.94115e-07,0,0.152627,0.152627,-2.94115e-07,0,1
557,1.114,-0.0169301,19.9998,0,19.9998,7113.7,-7.88506e-05,10,0.114,0.05,10.0008,0.997015,24.8003,0.152627,-2.92906e-07,0,0.152627,0.152627,-2.92906e-07,0,1
558,1.116,-0.0172271,19.9998,0,19.9998,7113.7,-8.02339e-05,10,0.116,0.05,10.0008,0.997015,24.8003,0.152627,-2.91696e-07,0,0.152627,0.152627,-2.91696e-07,0,1
559,1.118,-0.0175241,19.9998,0,19.9998,7113.7,-8.16171e-05,10,0.118,0.05,10.0008,0.997015,24.8003,0.152627,-2.90487e-07,0,0.152627,0.152627,-2.90487e-07,0,1
560,1.12,-0.0178212,19.9998,0,19.9998,7113.7,-8.30004e-05,10,0.12,0.05,10.0008,0.997015,24.8003,0.152627,-2.89277e-07,0,0.152627,0.152627,-2.89277e-07,0,1
561,1.122,-0.0181182,19.9998,0,19.9998,7113.7,-8.43837e-05,10,0.122,0.05,10.0009,0.997015,24.8003,0.152627,-2.88068e-07,0,0.152627,0.152627,-2.88068e-07,0,1
562,1.124,-0.0184152,19.9998,0,19.9998,7113.7,-8.5767e-05,10,0.124,0.05,10.0009,0.997015,24.8003,0.152627,-2.86858e-07,0,0.152627,0.152627,-2.86858e-07,0,1
563,1.126,-0.0187122,19.9998,0,19.9998,7113.7,-8.71502e-05,10,0.126,0.05,10.0009,0.997015,24.8003,0.152627,-2.85648e-07,0,0.152627,0.152627,-2.85648e-07,0,1
564,1.128,-0.0190092,19.9998,0,19.9998,7113.7,-8.85335e-05,10,0.128,0.05,10.0009,0.997015,24.8003,0.152627,-2.84439e-07,0,0.152627,0.152627,-2.84439e-07,0,1
565,1.13,-0.0193062,19.9998,0,19.9998,7113.7,-8.99168e-05,10,0.13,0.05,10.001,0.997015,24.8003,0.152627,-2.83229e-07,0,0.152627,0.152627,-2.83229e-07,0,1
566,1.132,-0.0196033,19.9998,0,19.9998,7113.7,-9.13001e-05,10,0.132,0.05,10.001,0.997015,24.8003,0.152627,-2.8202e-07,0,0.152627,0.152627,-2.8202e-07,0,1
567,1.134,-0.0199003,19.9998,0,19.9998,7113.7,-9.26833e-05,10,0.134,0.05,10.001,0.997015,24.8003,0.152627,-2.8081e-07,0,0.152627,0.152627,-2.8081e-07,0,1
568,1.136,-0.0201973,19.9998,0,19.9998,7113.7,-9.40666e-05,10,0.136,0.05,10.001,0.997015,24.8003,0.152627,-2.79601e-07,0,0.152627,0.152627,-2.79601e-07,0,1
569,1.138,-0.0204943,19.9998,0,19.9998,7113.7,-9.54499e-05,10,0.138,0.05,10.0011,0.997015,24.8003,0.152627,-2.78391e-07,0,0.152627,0.152627,-2.78391e-07,0,1
570,1.14,-0.0207913,19.9998,0,19.9998,7113.7,-9.68331e-05,10,0.14,0.05,10.0011,0.997015,24.8003,0.152627,-2.77182e-07,0,0.152627,0.152627,-2.77182e-07,0,1
571,1.142,-0.0210884,19.9998,0,19.9998,7113.7,-9.82164e-05,10,0.142,0.05,10.0011,0.997015,24.8003,0.152627,-2.75972e-07,0,0.152627,0.152627,-2.75972e-07,0,1
572,1.144,-0.0213854,19.9998,0,19.9998,7113.7,-9.95997e-05,10,0.144,0.05,10.0012,0.997015,24.8003,0.152627,-2.74762e-07,0,0.152627,0.152627,-2.74762e-07,0,1
573,1.146,-0.0216824,19.9998,0,19.9998,7113.7,-0.000100983,10,0.146,0.05,10.0012,0.997015,24.8003,0.152627,-2.73553e-07,0,0.152627,0.152627,-2.73553e-07,0,1
574,1.148,-0.0219794,19.9998,0,19.9998,7113.7,-0.000102366,10,0.148,0.05,10.0012,0.997015,24.8003,0.152627,-2.72343e-07,0,0.152627,0.152627,-2.72343e-07,0,1
575,1.15,-0.0222764,19.9998,0,19.9998,7113.7,-0.00010375,10,0.15,0.05,10.0013,0.997015,24.8003,0.152627,-2.71134e-07,0,0.152627,0.152627,-2.71134e-07,0,1
576,1.152,-0.0225735,19.9998,0,19.9998,7113.7,-0.000105133,10,0.152,0.05,10.0013,0.997015,24.8003,0.152627,-2.70463e-07,0,0.152627,0.152627,-2.70463e-07,0,1
577,1.154,-0.0228705,19.9998,0,19.9998,7113.7,-0.000106516,10,0.154,0.05,10.0013,0.997015,24.8003,0.152627,-2.69793e-07,0,0.152627,0.152627,-2.69793e-07,0,1
578,1.156,-0.0231675,19.9998,0,19.9998,7113.7,-0.000107899,10,0.156,0.05,10.0013,0.997015,24.8003,0.152627,-2.69123e-07,0,0.152627,0.152627,-2.69123e-07,0,1
579,1.158,-0.0234645,19.9998,0,19.9998,7113.7,-0.000109282,10,0.158,0.05,10.0014,0.997015,24.8003,0.152627,-2.68452e-07,0,0.152627,0.152627,-2.68452e-07,0,1
580,1.16,-0.0237615,19.9998,0,19.9998,7113.7,-0.000110666,10,0.16,0.05,10.0014,0.997015,24.8003,0.152627,-2.67782e-07,0,0.152627,0.152627,-2.67782e-07,0,1
581,1.162,-0.0240586,19.9998,0,19.9998,7113.7,-0.000112049,10,0.162,0.05,10.0014,0.997015,24.8003,0.152627,-2.67111e-07,0,0.152627,0.152627,-2.67111e-07,0,1
582,1.164,-0.0243556,19.9998,0,19.9998,7113.7,-0.000113432,10,0.164,0.05,10.0015,0.997015,24.8003,0.152627,-2.66441e-07,0,0.152627,0.152627,-2.66441e-07,0,1
583,1.166,-0.0246526,19.9998,0,19.9998,7113.7,-0.000114815,10,0.166,0.05,10.0015,0.997015,24.8003,0.152627,-2.6577e-07,0,0.152627,0.152627,-2.6577e-07,0,1
584,1.168,-0.0249496,19.9998,0,19.9998,7113.7,-0.000116198,10,0.168,0.05,10.0015,0.997015,24.8003,0.152627,-2.651e-07,0,0.152627,0.152627,-2.651e-07,0,1
585,1.17,-0.0252466,19.9998,0,19.9998,7113.7,-0.000117582,10,0.17,0.05,10.0016,0.997015,24.8003,0.152627,-2.6443e-07,0,0.152627,0.152627,-2.6443e-07,0,1
586,1.172,-0.0255437,19.9998,0,19.9998,7113.7,-0.000118965,10,0.172,0.05,10.0016,0.997015,24.8003,0.152627,-2.63759e-07,0,0.152627,0.152627,-2.63759e-07,0,1
587,1.174,-0.0258407,19.9998,0,19.9998,7113.7,-0.000120348,10,0.174,0.05,10.0016,0.997015,24.8003,0.152627,-2.63089e-07,0,0.152627,0.152627,-2.63089e-07,0,1
588,1.176,-0.0261377,19.9998,0,19.9998,7113.7,-0.000121731,10,0.176,0.05,10.0017,0.997015,24.8003,0.152627,-2.62418e-07,0,0.152627,0.152627,-2.62418e-07,0,1
589,1.178,-0.0264347,19.9998,0,19.9998,7113.7,-0.000123115,10,0.178,0.05,10.0017,0.997015,24.8003,0.152627,-2.61748e-07,0,0.152627,0.152627,-2.61748e-07,0,1
590,1.18,-0.0267317,19.9998,0,19.9998,7113.7,-0.000124498,10,0.18,0.05,10.0017,0.997015,24.8003,0.152627,-2.61077e-07,0,0.152627,0.152627,-2.61077e-07,0,1
591,1.182,-0.0270287,19.9998,0,19.9998,7113.7,-0.000125881,10,0.182,0.05,10.0018,0.997015,24.8003,0.152627,-2.60407e-07,0,0.152627,0.152627,-2.60407e-07,0,1
592,1.184,-0.0273258,19.9998,0,19.9998,7113.7,-0.000127264,10,0.184,0.05,10.0018,0.997015,24.8003,0.152627,-2.59737e-07,0,0.152627,0.152627,-2.59737e-07,0,1
593,1.186,-0.0276228,19.9998,0,19.9998,7113.7,-0.000128647,10,0.186,0.05,10.0019,0.997015,24.8003,0.152627,-2.59066e-07,0,0.152627,0.152627,-2.59066e-07,0,1
594,1.188,-0.0279198,19.9998,0,19.9998,7113.7,-0.000130031,10,0.188,0.05,10.0019,0.997015,24.8003,0.152627,-2.58396e-07,0,0.152627,0.152627,-2.58396e-07,0,1
595,1.19,-0.0282168,19.9998,0,19.9998,7113.7,-0.000131414,10,0.19,0.05,10.0019,0.997015,24.8003,0.152627,-2.57725e-07,0,0.152627,0.152627,-2.57725e-07,0,1
596,1.192,-0.0285138,19.9998,0,19.9998,7113.7,-0.000132797,10,0.192,0.05,10.002,0.997015,24.8003,0.152627,-2.57055e-07,0,0.152627,0.152627,-2.57055e-07,0,1
597,1.194,-0.0288109,19.9998,0,19.9998,7113.7,-0.00013418,10,0.194,0.05,10.002,0.997015,24.8003,0.152627,-2.56384e-07,0,0.152627,0.152627,-2.56384e-07,0,1
598,1.196,-0.0291079,19.9998,0,19.9998,7113.7,-0.000135564,10,0.196,0.05,10.002,0.997015,24.8003,0.152627,-2.55714e-07,0,0.152627,0.152627,-2.55714e-07,0,1
599,1.198,-0.0294049,19.9998,0,19.9998,7113.7,-0.000136947,10,0.198,0.05,10.0021,0.997015,24.8003,0.152627,-2.55044e-07,0,0.152627,0.152627,-2.55044e-07,0,1
600,1.2,-0.0297019,19.9998,0,19.9998,7113.7,-0.00013833,10,0.2,0.05,10.0021,0.997015,24.8003,0.152627,-2.54373e-07,0,0.152627,0.152627,-2.54373e-07,0,1
601,1.202,-0.0299989,19.9998,0,19.9998,7113.7,-0.000139713,10,0.202,0.05,10.0022,0.997015,24.8003,0.152627,-2.54743e-07,0,0.152627,0.152627,-2.54743e-07,0,1
602,1.204,-0.030296,19.9998,0,19.9998,7113.7,-0.000141096,10,0.204,0.05,10.0022,0.997015,24.8003,0.152627,-2.55112e-07,0,0.152627,0.152627,-2.55112e-07,0,1
603,1.206,-0.030593,19.9998,0,19.9998,7113.7,-0.00014248,10,0.206,0.05,10.0022,0.997015,24.8003,0.152627,-2.55482e-07,0,0.152627,0.152627,-2.55482e-07,0,1
604,1.208,-0.03089,19.9998,0,19.9998,7113.7,-0.000143863,10,0.208,0.05,10.0023,0.997015,24.8003,0.152627,-2.55851e-07,0,0.152627,0.152627,-2.55851e-07,0,1
605,1.21,-0.031187,19.9998,0,19.9998,7113.7,-0.000145246,10,0.21,0.05,10.0023,0.997015,24.8003,0.152627,-2.56221e-07,0,0.152627,0.152627,-2.56221e-07,0,1
606,1.212,-0.031484,19.9998,0,19.9998,7113.7,-0.000146629,10,0.212,0.05,10.0024,0.997015,24.8003,0.152627,-2.56591e-07,0,0.152627,0.152627,-2.56591e-07,0,1
607,1.214,-0.0317811,19.9998,0,19.9998,7113.7,-0.000148012,10,0.214,0.05,10.0024,0.997015,24.8003,0.152627,-2.5696e-07,0,0.152627,0.152627,-2.5696e-07,0,1
608,1.216,-0.0320781,19.9998,0,19.9998,7113.7,-0.000149395,10,0.216,0.05,10.0025,0.997015,24.8003,0.152627,-2.5733e-07,0,0.152627,0.152627,-2.5733e-07,0,1
609,1.218,-0.0323751,19.9998,0,19.9998,7113.7,-0.000150779,10,0.218,0.05,10.0025,0.997015,24.8003,0.152627,-2.57699e-07,0,0.152627,0.152627,-2.57699e-07,0,1
610,1.22,-0.0326721,19.9998,0,19.9998,7113.7,-0.000152162,10,0.22,0.05,10.0025,0.997015,24.8003,0.152627,-2.58069e-07,0,0.152627,0.152627,-2.58069e-07,0,1
611,1.222,-0.0329692,19.9998,0,19.9998,7113.7,-0.000153545,10,0.222,0.05,10.0026,0.997015,24.8003,0.152627,-2.58438e-07,0,0.152627,0.152627,-2.58438e-07,0,1
612,1.224,-0.0332662,19.9998,0,19.9998,7113.7,-0.000154928,10,0.224,0.05,10.0026,0.997015,24.8003,0.152627,-2.58808e-07,0,0.152627,0.152627,-2.58808e-07,0,1
613,1.226,-0.0335632,19.9998,0,19.9998,7113.7,-0.000156311,10,0.226,0.05,10.0027,0.997015,24.8003,0.152627,-2.59178e-07,0,0.152627,0.152627,-2.59178e-07,0,1
614,1.228,-0.0338602,19.9998,0,19.9998,7113.7,-0.000157694,10,0.228,0.05,10.0027,0.997015,24.8003,0.152627,-2.59547e-07,0,0.152627,0.152627,-2.59547e-07,0,1
615,1.23,-0.0341572,19.9998,0,19.9998,7113.7,-0.000159078,10,0.23,0.05,10.0028,0.997015,24.8003,0.152627,-2.59917e-07,0,0.152627,0.152627,-2.59917e-07,0,1
616,1.232,-0.0344542,19.9998,0,19.9998,7113.7,-0.000160461,10,0.232,0.05,10.0028,0.997015,24.8003,0.152627,-2.60286e-07,0,0.152627,0.152627,-2.60286e-07,0,1
617,1.234,-0.0347513,19.9998,0,19.9998,7113.7,-0.000161844,10,0.234,0.05,10.0029,0.997015,24.8003,0.152627,-2.60656e-07,0,0.152627,0.152627,-2.60656e-07,0,1
618,1.236,-0.0350483,19.9998,0,19.9998,7113.7,-0.000163227,10,0.236,0.05,10.0029,0.997015,24.8003,0.152627,-2.61026e-07,0,0.152627,0.152627,-2.61026e-07,0,1
619,1.238,-0.0353453,19.9998,0,19.9998,7113.7,-0.00016461,10,0.238,0.05,10.003,0.997015,24.8003,0.152627,-2.61395e-07,0,0.152627,0.152627,-2.61395e-07,0,1
620,1.24,-0.0356423,19.9998,0,19.9998,7113.7,-0.000165994,10,0.24,0.05,10.003,0.997015,24.8003,0.152627,-2.61765e-07,0,0.152627,0.152627,-2.61765e-07,0,1
621,1.242,-0.0359394,19.9998,0,19.9998,7113.7,-0.000167377,10,0.242,0.05,10.0031,0.997015,24.8003,0.152627,-2.62134e-07,0,0.152627,0.152627,-2.62134e-07,0,1
622,1.244,-0.0362364,19.9998,0,19.9998,7113.7,-0.00016876,10,0.244,0.05,10.0031,0.997015,24.8003,0.152627,-2.62504e-07,0,0.152627,0.152627,-2.62504e-07,0,1
623,1.246,-0.0365334,19.9998,0,19.9998,7113.7,-0.000170143,10,0.246,0.05,10.0031,0.997015,24.8003,0.152627,-2.62873e-07,0,0.152627,0.152627,-2.62873e-07,0,1
624,1.248,-0.0368304,19.9998,0,19.9998,7113.7,-0.000171526,10,0.248,0.05,10.0032,0.997015,24.8003,0.152627,-2.63243e-07,0,0.152627,0.152627,-2.63243e-07,0,1
625,1.25,-0.0371274,19.9998,0,19.9998,7113.7,-0.000172909,10,0.25,0.05,10.0032,0.997015,24.8003,0.152627,-2.63613e-07,0,0.152627,0.152627,-2.63613e-07,0,1
626,1.252,-0.0374245,19.9998,0,19.9998,7113.7,-0.000174292,10,0.252,0.05,10.0033,0.997015,24.8003,0.152627,-2.64767e-07,0,0.152627,0.152627,-2.64767e-07,0,1
627,1.254,-0.0377215,19.9998,0,19.9998,7113.7,-0.000175676,10,0.254,0.05,10.0034,0.997015,24.8003,0.152627,-2.65921e-07,0,0.152627,0.152627,-2.65921e-07,0,1
628,1.256,-0.0380185,19.9998,0,19.9998,7113.7,-0.000177059,10,0.256,0.05,10.0034,0.997015,24.8003,0.152627,-2.67075e-07,0,0.152627,0.152627,-2.67075e-07,0,1
629,1.258,-0.0383155,19.9998,0,19.9998,7113.7,-0.000178442,10,0.258,0.05,10.0035,0.997015,24.8003,0.152627,-2.68229e-07,0,0.152627,0.152627,-2.68229e-07,0,1
630,1.26,-0.0386126,19.9998,0,19.9998,7113.7,-0.000179825,10,0.26,0.05,10.0035,0.997015,24.8003,0.152627,-2.69383e-07,0,0.152627,0.152627,-2.69383e-07,0,1
631,1.262,-0.0389096,19.9998,0,19.9998,7113.7,-0.000181208,10,0.262,0.05,10.0036,0.997015,24.8003,0.152627,-2.70538e-07,0,0.152627,0.152627,-2.70538e-07,0,1
632,1.264,-0.0392066,19.9998,0,19.9998,7113.7,-0.000182591,10,0.264,0.05,10.0036,0.997015,24.8003,0.152627,-2.71692e-07,0,0.152627,0.152627,-2.71692e-07,0,1
633,1.266,-0.0395036,19.9998,0,19.9998,7113.7,-0.000183974,10,0.266,0.05,10.0037,0.997015,24.8003,0.152627,-2.72846e-07,0,0.152627,0.152627,-2.72846e-07,0,1
634,1.268,-0.0398007,19.9998,0,19.9998,7113.7,-0.000185357,10,0.268,0.05,10.0037,0.997015,24.8003,0.152627,-2.74e-07,0,0.152627,0.152627,-2.74e-07,0,1
635,1.27,-0.0400977,19.9998,0,19.9998,7113.7,-0.00018674,10,0.27,0.05,10.0038,0.997015,24.8003,0.152627,-2.75154e-07,0,0.152627,0.152627,-2.75154e-07,0,1
636,1.272,-0.0403947,19.9998,0,19.9998,7113.7,-0.000188124,10,0.272,0.05,10.0038,0.997015,24.8003,0.152627,-2.76309e-07,0,0.152627,0.152627,-2.76309e-07,0,1
637,1.274,-0.0406917,19.9998,0,19.9998,7113.7,-0.000189507,10,0.274,0.05,10.0039,0.997015,24.8003,0.152627,-2.77463e-07,0,0.152627,0.152627,-2.77463e-07,0,1
638,1.276,-0.0409888,19.9998,0,19.9998,7113.7,-0.00019089,10,0.276,0.05,10.0039,0.997015,24.8003,0.152627,-2.78617e-07,0,0.152627,0.152627,-2.78617e-07,0,1
639,1.278,-0.0412858,19.9998,0,19.9998,7113.7,-0.000192273,10,0.278,0.05,10.004,0.997015,24.8003,0.152627,-2.79771e-07,0,0.152627,0.152627,-2.79771e-07,0,1
640,1.28,-0.0415828,19.9998,0,19.9998,7113.7,-0.000193656,10,0.28,0.05,10.004,0.997015,24.8003,0.152627,-2.80925e-07,0,0.152627,0.152627,-2.80925e-07,0,1
641,1.282,-0.0418798,19.9998,0,19.9998,7113.7,-0.000195039,10,0.282,0.05,10.0041,0.997015,24.8003,0.152627,-2.82079e-07,0,0.152627,0.152627,-2.82079e-07,0,1
642,1.284,-0.0421769,19.9998,0,19.9998,7113.7,-0.000196422,10,0.284,0.05,10.0042,0.997015,24.8003,0.152627,-2.83234e-07,0,0.152627,0.152627,-2.83234e-07,0,1
643,1.286,-0.0424739,19.9998,0,19.9998,7113.7,-0.000197805,10,0.286,0.05,10.0042,0.997015,24.8003,0.152627,-2.84388e-07,0,0.152627,0.152627,-2.84388e-07,0,1
644,1.288,-0.0427709,19.9998,0,19.9998,7113.7,-0.000199188,10,0.288,0.05,10.0043,0.997015,24.8003,0.152627,-2.85542e-07,0,0.152627,0.152627,-2.85542e-07,0,1
645,1.29,-0.0430679,19.9998,0,19.9998,7113.7,-0.000200572,10,0.29,0.05,10.0043,0.997015,24.8003,0.152627,-2.86696e-07,0,0.152627,0.152627,-2.86696e-07,0,1
646,1.292,-0.0433649,19.9998,0,19.9998,7113.7,-0.000201955,10,0.292,0.05,10.0044,0.997015,24.8003,0.152627,-2.8785e-07,0,0.152627,0.152627,-2.8785e-07,0,1
647,1.294,-0.043662,19.9998,0,19.9998,7113.7,-0.000203338,10,0.294,0.05,10.0044,0.997015,24.8003,0.152627,-2.89004e-07,0,0.152627,0.152627,-2.89004e-07,0,1
648,1.296,-0.043959,19.9998,0,19.9998,7113.7,-0.000204721,10,0.296,0.05,10.0045,0.997015,24.8003,0.152627,-2.90159e-07,0,0.152627,0.152627,-2.90159e-07,0,1
649,1.298,-0.044256,19.9998,0,19.9998,7113.7,-0.000206104,10,0.298,0.05,10.0046,0.997015,24.8003,0.152627,-2.91313e-07,0,0.152627,0.152627,-2.91313e-07,0,1
650,1.3,-0.044553,19.9998,0,19.9998,7113.7,-0.000207487,10,0.3,0.05,10.0046,0.997015,24.8003,0.152627,-2.92467e-07,0,0.152627,0.152627,-2.92467e-07,0,1
651,1.302,-0.0448501,19.9998,0,19.9998,7113.7,-0.00020887,10,0.302,0.05,10.0047,0.997015,24.8003,0.152627,-2.93544e-07,0,0.152627,0.152627,-2.93544e-07,0,1
652,1.304,-0.0451471,19.9998,0,19.9998,7113.7,-0.000210253,10,0.304,0.05,10.0047,0.997015,24.8003,0.152627,-2.9462e-07,0,0.152627,0.152627,-2.9462e-07,0,1
653,1.306,-0.0454441,19.9998,0,19.9998,7113.7,-0.000211636,10,0.306,0.05,10.0048,0.997015,24.8003,0.152627,-2.95697e-07,0,0.152627,0.152627,-2.95697e-07,0,1
654,1.308,-0.0457412,19.9998,0,19.9998,7113.7,-0.000213019,10,0.308,0.05,10.0049,0.997015,24.8003,0.152627,-2.96774e-07,0,0.152627,0.152627,-2.96774e-07,0,1
655,1.31,-0.0460382,19.9998,0,19.9998,7113.7,-0.000214402,10,0.31,0.05,10.0049,0.997015,24.8003,0.152627,-2.9785e-07,0,0.152627,0.152627,-2.9785e-07,0,1
656,1.312,-0.0463353,19.9998,0,19.9998,7113.7,-0.000215785,10,0.312,0.05,10.005,0.997015,24.8003,0.152627,-2.98927e-07,0,0.152627,0.152627,-2.98927e-07,0,1
657,1.314,-0.0466323,19.9998,0,19.9998,7113.7,-0.000217168,10,0.314,0.05,10.0051,0.997015,24.8003,0.152627,-3.00004e-07,0,0.152627,0.152627,-3.00004e-07,0,1
658,1.316,-0.0469293,19.9998,0,19.9998,7113.7,-0.000218551,10,0.316,0.05,10.0051,0.997015,24.8003,0.152627,-3.01081e-07,0,0.152627,0.152627,-3.01081e-07,0,1
659,1.318,-0.0472264,19.9998,0,19.9998,7113.7,-0.000219934,10,0.318,0.05,10.0052,0.997015,24.8003,0.152627,-3.02157e-07,0,0.152627,0.152627,-3.02157e-07,0,1
660,1.32,-0.0475234,19.9998,0,19.9998,7113.7,-0.000221318,10,0.32,0.05,10.0052,0.997015,24.8003,0.152627,-3.03234e-07,0,0.152627,0.152627,-3.03234e-07,0,1
661,1.322,-0.0478204,19.9998,0,19.9998,7113.7,-0.000222701,10,0.322,0.05,10.0053,0.997015,24.8003,0.152627,-3.04311e-07,0,0.152627,0.152627,-3.04311e-07,0,1
662,1.324,-0.0481175,19.9998,0,19.9998,7113.7,-0.000224084,10,0.324,0.05,10.0054,0.997015,24.8003,0.152627,-3.05387e-07,0,0.152627,0.152627,-3.05387e-07,0,1
663,1.326,-0.0484145,19.9998,0,19.9998,7113.7,-0.000225467,10,0.326,0.05,10.0054,0.997015,24.8003,0.152627,-3.06464e-07,0,0.152627,0.152627,-3.06464e-07,0,1
664,1.328,-0.0487115,19.9998,0,19.9998,7113.7,-0.00022685,10,0.328,0.05,10.0055,0.997015,24.8003,0.152627,-3.07541e-07,0,0.152627,0.152627,-3.07541e-07,0,1
