Point ID,arc_length,B_0,B_1,B_2,B_Magnitude,p,pB,Points_0,Points_1,Points_2,Points_Magnitude,rho,T,U_0,U_1,U_2,U_Magnitude,Ux,Uy,Uz,vtkValidPointMask
446,0.892,0.112008,20.0004,0,20.0007,100208,-0.104122,10,-0.108,0.05,10.0007,0.998967,348.668,1.03709,1.71336e-07,0,1.03709,1.03709,1.71336e-07,0,1
447,0.894,0.109933,20.0004,0,20.0007,100208,-0.102108,10,-0.106,0.05,10.0007,0.998967,348.668,1.03709,1.68301e-07,0,1.03709,1.03709,1.68301e-07,0,1
448,0.896,0.107859,20.0004,0,20.0007,100208,-0.100093,10,-0.104,0.05,10.0007,0.998968,348.668,1.03709,1.65265e-07,0,1.03709,1.03709,1.65265e-07,0,1
449,0.898,0.105785,20.0004,0,20.0007,100208,-0.0980788,10,-0.102,0.05,10.0006,0.998968,348.668,1.03709,1.6223e-07,0,1.03709,1.03709,1.6223e-07,0,1
450,0.9,0.103711,20.0004,0,20.0007,100208,-0.0960643,10,-0.1,0.05,10.0006,0.998968,348.668,1.03709,1.59194e-07,0,1.03709,1.03709,1.59194e-07,0,1
451,0.902,0.101637,20.0004,0,20.0007,100208,-0.0940458,10,-0.098,0.05,10.0006,0.998968,348.668,1.03709,1.56168e-07,0,1.03709,1.03709,1.56168e-07,0,1
452,0.904,0.0995624,20.0004,0,20.0007,100208,-0.0920272,10,-0.096,0.05,10.0006,0.998968,348.668,1.03709,1.53141e-07,0,1.03709,1.03709,1.53141e-07,0,1
453,0.906,0.0974882,20.0004,0,20.0007,100208,-0.0900086,10,-0.094,0.05,10.0006,0.998968,348.668,1.03709,1.50115e-07,0,1.03709,1.03709,1.50115e-07,0,1
454,0.908,0.095414,20.0004,0,20.0007,100208,-0.08799,10,-0.092,0.05,10.0005,0.998968,348.668,1.03709,1.47088e-07,0,1.03709,1.03709,1.47088e-07,0,1
455,0.91,0.0933398,20.0004,0,20.0007,100208,-0.0859715,10,-0.09,0.05,10.0005,0.998968,348.668,1.03709,1.44062e-07,0,1.03709,1.03709,1.44062e-07,0,1
456,0.912,0.0912655,20.0004,0,20.0006,100208,-0.0839529,10,-0.088,0.05,10.0005,0.998968,348.668,1.03709,1.41035e-07,0,1.03709,1.03709,1.41035e-07,0,1
457,0.914,0.0891913,20.0004,0,20.0006,100208,-0.0819343,10,-0.086,0.05,10.0005,0.998968,348.668,1.03709,1.38009e-07,0,1.03709,1.03709,1.38009e-07,0,1
458,0.916,0.0871171,20.0004,0,20.0006,100208,-0.0799158,10,-0.084,0.05,10.0005,0.998968,348.668,1.03709,1.34982e-07,0,1.03709,1.03709,1.34982e-07,0,1
459,0.918,0.0850429,20.0004,0,20.0006,100208,-0.0778972,10,-0.082,0.05,10.0005,0.998968,348.668,1.03709,1.31955e-07,0,1.03709,1.03709,1.31955e-07,0,1
460,0.92,0.0829687,20.0004,0,20.0006,100208,-0.0758786,10,-0.08,0.05,10.0004,0.998968,348.668,1.03709,1.28929e-07,0,1.03709,1.03709,1.28929e-07,0,1
461,0.922,0.0808944,20.0004,0,20.0006,100208,-0.07386,10,-0.078,0.05,10.0004,0.998968,348.668,1.03709,1.25902e-07,0,1.03709,1.03709,1.25902e-07,0,1
462,0.924,0.0788202,20.0004,0,20.0006,100208,-0.0718415,10,-0.076,0.05,10.0004,0.998968,348.668,1.03709,1.22876e-07,0,1.03709,1.03709,1.22876e-07,0,1
463,0.926,0.076746,20.0004,0,20.0006,100208,-0.0698229,10,-0.074,0.05,10.0004,0.998968,348.668,1.03709,1.19849e-07,0,1.03709,1.03709,1.19849e-07,0,1
464,0.928,0.0746718,20.0004,0,20.0006,100208,-0.0678043,10,-0.072,0.05,10.0004,0.998968,348.668,1.03709,1.16823e-07,0,1.03709,1.03709,1.16823e-07,0,1
465,0.93,0.0725976,20.0004,0,20.0006,100208,-0.0657858,10,-0.07,0.05,10.0004,0.998968,348.668,1.03709,1.13796e-07,0,1.03709,1.03709,1.13796e-07,0,1
466,0.932,0.0705234,20.0004,0,20.0006,100208,-0.0637672,10,-0.068,0.05,10.0004,0.998968,348.668,1.03709,1.1077e-07,0,1.03709,1.03709,1.1077e-07,0,1
467,0.934,0.0684491,20.0004,0,20.0005,100208,-0.0617486,10,-0.066,0.05,10.0003,0.998968,348.668,1.03709,1.07743e-07,0,1.03709,1.03709,1.07743e-07,0,1
468,0.936,0.0663749,20.0004,0,20.0005,100208,-0.05973,10,-0.064,0.05,10.0003,0.998968,348.668,1.03709,1.04717e-07,0,1.03709,1.03709,1.04717e-07,0,1
469,0.938,0.0643007,20.0004,0,20.0005,100208,-0.0577115,10,-0.062,0.05,10.0003,0.998968,348.668,1.03709,1.0169e-07,0,1.03709,1.03709,1.0169e-07,0,1
470,0.94,0.0622265,20.0004,0,20.0005,100208,-0.0556929,10,-0.06,0.05,10.0003,0.998968,348.668,1.03709,9.86637e-08,0,1.03709,1.03709,9.86637e-08,0,1
471,0.942,0.0601523,20.0004,0,20.0005,100208,-0.0536743,10,-0.058,0.05,10.0003,0.998968,348.668,1.03709,9.56371e-08,0,1.03709,1.03709,9.56371e-08,0,1
472,0.944,0.0580781,20.0004,0,20.0005,100208,-0.0516558,10,-0.056,0.05,10.0003,0.998968,348.668,1.03709,9.26106e-08,0,1.03709,1.03709,9.26106e-08,0,1
473,0.946,0.0560038,20.0004,0,20.0005,100208,-0.0496372,10,-0.054,0.05,10.0003,0.998968,348.668,1.03709,8.95841e-08,0,1.03709,1.03709,8.95841e-08,0,1
474,0.948,0.0539296,20.0004,0,20.0005,100208,-0.0476186,10,-0.052,0.05,10.0003,0.998968,348.668,1.03709,8.65576e-08,0,1.03709,1.03709,8.65576e-08,0,1
475,0.95,0.0518554,20.0004,0,20.0005,100208,-0.0456,10,-0.05,0.05,10.0002,0.998968,348.668,1.03709,8.3531e-08,0,1.03709,1.03709,8.3531e-08,0,1
476,0.952,0.0497812,20.0004,0,20.0005,100208,-0.0435794,10,-0.048,0.05,10.0002,0.998968,348.668,1.03709,8.05088e-08,0,1.03709,1.03709,8.05088e-08,0,1
477,0.954,0.047707,20.0004,0,20.0005,100208,-0.0415588,10,-0.046,0.05,10.0002,0.998968,348.668,1.03709,7.74867e-08,0,1.03709,1.03709,7.74867e-08,0,1
478,0.956,0.0456328,20.0004,0,20.0005,100208,-0.0395382,10,-0.044,0.05,10.0002,0.998968,348.668,1.03709,7.44645e-08,0,1.03709,1.03709,7.44645e-08,0,1
479,0.958,0.0435585,20.0004,0,20.0005,100208,-0.0375176,10,-0.042,0.05,10.0002,0.998968,348.668,1.03709,7.14423e-08,0,1.03709,1.03709,7.14423e-08,0,1
480,0.96,0.0414843,20.0004,0,20.0005,100208,-0.035497,10,-0.04,0.05,10.0002,0.998968,348.668,1.03709,6.84201e-08,0,1.03709,1.03709,6.84201e-08,0,1
481,0.962,0.0394101,20.0004,0,20.0005,100208,-0.0334763,10,-0.038,0.05,10.0002,0.998968,348.668,1.03709,6.53979e-08,0,1.03709,1.03709,6.53979e-08,0,1
482,0.964,0.0373359,20.0004,0,20.0005,100208,-0.0314557,10,-0.036,0.05,10.0002,0.998968,348.668,1.03709,6.23757e-08,0,1.03709,1.03709,6.23757e-08,0,1
483,0.966,0.0352617,20.0004,0,20.0005,100208,-0.0294351,10,-0.034,0.05,10.0002,0.998968,348.668,1.03709,5.93535e-08,0,1.03709,1.03709,5.93535e-08,0,1
484,0.968,0.0331875,20.0004,0,20.0005,100208,-0.0274145,10,-0.032,0.05,10.0002,0.998968,348.668,1.03709,5.63313e-08,0,1.03709,1.03709,5.63313e-08,0,1
485,0.97,0.0311132,20.0004,0,20.0005,100208,-0.0253939,10,-0.03,0.05,10.0002,0.998968,348.668,1.03709,5.33091e-08,0,1.03709,1.03709,5.33091e-08,0,1
486,0.972,0.029039,20.0004,0,20.0005,100208,-0.0233733,10,-0.028,0.05,10.0002,0.998968,348.668,1.03709,5.02869e-08,0,1.03709,1.03709,5.02869e-08,0,1
487,0.974,0.0269648,20.0004,0,20.0005,100208,-0.0213526,10,-0.026,0.05,10.0002,0.998968,348.668,1.03709,4.72648e-08,0,1.03709,1.03709,4.72648e-08,0,1
488,0.976,0.0248906,20.0004,0,20.0004,100208,-0.019332,10,-0.024,0.05,10.0002,0.998968,348.668,1.03709,4.42426e-08,0,1.03709,1.03709,4.42426e-08,0,1
489,0.978,0.0228164,20.0004,0,20.0004,100208,-0.0173114,10,-0.022,0.05,10.0001,0.998968,348.668,1.03709,4.12204e-08,0,1.03709,1.03709,4.12204e-08,0,1
490,0.98,0.0207422,20.0004,0,20.0004,100208,-0.0152908,10,-0.02,0.05,10.0001,0.998968,348.668,1.03709,3.81982e-08,0,1.03709,1.03709,3.81982e-08,0,1
491,0.982,0.0186679,20.0004,0,20.0004,100208,-0.0132702,10,-0.018,0.05,10.0001,0.998968,348.668,1.03709,3.5176e-08,0,1.03709,1.03709,3.5176e-08,0,1
492,0.984,0.0165937,20.0004,0,20.0004,100208,-0.0112495,10,-0.016,0.05,10.0001,0.998968,348.668,1.03709,3.21538e-08,0,1.03709,1.03709,3.21538e-08,0,1
493,0.986,0.0145195,20.0004,0,20.0004,100208,-0.00922893,10,-0.014,0.05,10.0001,0.998968,348.668,1.03709,2.91316e-08,0,1.03709,1.03709,2.91316e-08,0,1
494,0.988,0.0124453,20.0004,0,20.0004,100208,-0.00720831,10,-0.012,0.05,10.0001,0.998968,348.668,1.03709,2.61094e-08,0,1.03709,1.03709,2.61094e-08,0,1
495,0.99,0.0103711,20.0004,0,20.0004,100208,-0.0051877,10,-0.01,0.05,10.0001,0.998968,348.668,1.03709,2.30872e-08,0,1.03709,1.03709,2.30872e-08,0,1
496,0.992,0.00829685,20.0004,0,20.0004,100208,-0.00316708,10,-0.008,0.05,10.0001,0.998968,348.668,1.03709,2.00651e-08,0,1.03709,1.03709,2.00651e-08,0,1
497,0.994,0.00622263,20.0004,0,20.0004,100208,-0.00114646,10,-0.006,0.05,10.0001,0.998968,348.668,1.03709,1.70429e-08,0,1.03709,1.03709,1.70429e-08,0,1
498,0.996,0.00414842,20.0004,0,20.0004,100208,0.000874154,10,-0.004,0.05,10.0001,0.998968,348.668,1.03709,1.40207e-08,0,1.03709,1.03709,1.40207e-08,0,1
499,0.998,0.0020742,20.0004,0,20.0004,100208,0.00289477,10,-0.002,0.05,10.0001,0.998968,348.668,1.03709,1.09985e-08,0,1.03709,1.03709,1.09985e-08,0,1
500,1,-1.72295e-08,20.0004,0,20.0004,100208,0.00491539,10,0,0.05,10.0001,0.998968,348.668,1.03709,7.97629e-09,0,1.03709,1.03709,7.97629e-09,0,1
501,1.002,-0.00207423,20.0004,0,20.0004,100208,0.006936,10,0.002,0.05,10.0001,0.998968,348.668,1.03709,4.95393e-09,0,1.03709,1.03709,4.95393e-09,0,1
502,1.004,-0.00414845,20.0004,0,20.0004,100208,0.00895662,10,0.004,0.05,10.0001,0.998968,348.668,1.03709,1.93157e-09,0,1.03709,1.03709,1.93157e-09,0,1
503,1.006,-0.00622267,20.0004,0,20.0004,100208,0.0109772,10,0.006,0.05,10.0001,0.998968,348.668,1.03709,-1.09079e-09,0,1.03709,1.03709,-1.09079e-09,0,1
504,1.008,-0.00829689,20.0004,0,20.0004,100208,0.0129978,10,0.008,0.05,10.0001,0.998968,348.668,1.03709,-4.11315e-09,0,1.03709,1.03709,-4.11315e-09,0,1
505,1.01,-0.0103711,20.0004,0,20.0004,100208,0.0150185,10,0.01,0.05,10.0001,0.998968,348.668,1.03709,-7.13551e-09,0,1.03709,1.03709,-7.13551e-09,0,1
506,1.012,-0.0124453,20.0004,0,20.0004,100208,0.0170391,10,0.012,0.05,10.0001,0.998968,348.668,1.03709,-1.01579e-08,0,1.03709,1.03709,-1.01579e-08,0,1
507,1.014,-0.0145195,20.0004,0,20.0004,100208,0.0190597,10,0.014,0.05,10.0001,0.998968,348.668,1.03709,-1.31802e-08,0,1.03709,1.03709,-1.31802e-08,0,1
508,1.016,-0.0165938,20.0004,0,20.0004,100208,0.0210803,10,0.016,0.05,10.0001,0.998968,348.668,1.03709,-1.62026e-08,0,1.03709,1.03709,-1.62026e-08,0,1
509,1.018,-0.018668,20.0004,0,20.0004,100208,0.0231009,10,0.018,0.05,10.0001,0.998968,348.668,1.03709,-1.92249e-08,0,1.03709,1.03709,-1.92249e-08,0,1
510,1.02,-0.0207422,20.0004,0,20.0004,100208,0.0251215,10,0.02,0.05,10.0001,0.998968,348.668,1.03709,-2.22473e-08,0,1.03709,1.03709,-2.22473e-08,0,1
511,1.022,-0.0228164,20.0004,0,20.0004,100208,0.0271422,10,0.022,0.05,10.0001,0.998968,348.668,1.03709,-2.52697e-08,0,1.03709,1.03709,-2.52697e-08,0,1
512,1.024,-0.0248906,20.0004,0,20.0004,100208,0.0291628,10,0.024,0.05,10.0002,0.998968,348.668,1.03709,-2.8292e-08,0,1.03709,1.03709,-2.8292e-08,0,1
513,1.026,-0.0269648,20.0004,0,20.0005,100208,0.0311834,10,0.026,0.05,10.0002,0.998968,348.668,1.03709,-3.13144e-08,0,1.03709,1.03709,-3.13144e-08,0,1
514,1.028,-0.0290391,20.0004,0,20.0005,100208,0.033204,10,0.028,0.05,10.0002,0.998968,348.668,1.03709,-3.43368e-08,0,1.03709,1.03709,-3.43368e-08,0,1
515,1.03,-0.0311133,20.0004,0,20.0005,100208,0.0352246,10,0.03,0.05,10.0002,0.998968,348.668,1.03709,-3.73591e-08,0,1.03709,1.03709,-3.73591e-08,0,1
516,1.032,-0.0331875,20.0004,0,20.0005,100208,0.0372452,10,0.032,0.05,10.0002,0.998968,348.668,1.03709,-4.03815e-08,0,1.03709,1.03709,-4.03815e-08,0,1
517,1.034,-0.0352617,20.0004,0,20.0005,100208,0.0392658,10,0.034,0.05,10.0002,0.998968,348.668,1.03709,-4.34038e-08,0,1.03709,1.03709,-4.34038e-08,0,1
518,1.036,-0.0373359,20.0004,0,20.0005,100208,0.0412865,10,0.036,0.05,10.0002,0.998968,348.668,1.03709,-4.64262e-08,0,1.03709,1.03709,-4.64262e-08,0,1
519,1.038,-0.0394101,20.0004,0,20.0005,100208,0.0433071,10,0.038,0.05,10.0002,0.998968,348.668,1.03709,-4.94486e-08,0,1.03709,1.03709,-4.94486e-08,0,1
520,1.04,-0.0414844,20.0004,0,20.0005,100208,0.0453277,10,0.04,0.05,10.0002,0.998968,348.668,1.03709,-5.24709e-08,0,1.03709,1.03709,-5.24709e-08,0,1
521,1.042,-0.0435586,20.0004,0,20.0005,100208,0.0473483,10,0.042,0.05,10.0002,0.998968,348.668,1.03709,-5.54933e-08,0,1.03709,1.03709,-5.54933e-08,0,1
522,1.044,-0.0456328,20.0004,0,20.0005,100208,0.0493689,10,0.044,0.05,10.0002,0.998968,348.668,1.03709,-5.85156e-08,0,1.03709,1.03709,-5.85156e-08,0,1
523,1.046,-0.047707,20.0004,0,20.0005,100208,0.0513895,10,0.046,0.05,10.0002,0.998968,348.668,1.03709,-6.1538e-08,0,1.03709,1.03709,-6.1538e-08,0,1
524,1.048,-0.0497812,20.0004,0,20.0005,100208,0.0534101,10,0.048,0.05,10.0002,0.998968,348.668,1.03709,-6.45604e-08,0,1.03709,1.03709,-6.45604e-08,0,1
525,1.05,-0.0518554,20.0004,0,20.0005,100208,0.0554308,10,0.05,0.05,10.0002,0.998968,348.668,1.03709,-6.75827e-08,0,1.03709,1.03709,-6.75827e-08,0,1
526,1.052,-0.0539297,20.0004,0,20.0005,100208,0.0574493,10,0.052,0.05,10.0003,0.998968,348.668,1.03709,-7.06097e-08,0,1.03709,1.03709,-7.06097e-08,0,1
527,1.054,-0.0560039,20.0004,0,20.0005,100208,0.0594679,10,0.054,0.05,10.0003,0.998968,348.668,1.03709,-7.36368e-08,0,1.03709,1.03709,-7.36368e-08,0,1
528,1.056,-0.0580781,20.0004,0,20.0005,100208,0.0614865,10,0.056,0.05,10.0003,0.998968,348.668,1.03709,-7.66638e-08,0,1.03709,1.03709,-7.66638e-08,0,1
529,1.058,-0.0601523,20.0004,0,20.0005,100208,0.063505,10,0.058,0.05,10.0003,0.998968,348.668,1.03709,-7.96908e-08,0,1.03709,1.03709,-7.96908e-08,0,1
530,1.06,-0.0622265,20.0004,0,20.0005,100208,0.0655236,10,0.06,0.05,10.0003,0.998968,348.668,1.03709,-8.27178e-08,0,1.03709,1.03709,-8.27178e-08,0,1
531,1.062,-0.0643007,20.0004,0,20.0005,100208,0.0675421,10,0.062,0.05,10.0003,0.998968,348.668,1.03709,-8.57449e-08,0,1.03709,1.03709,-8.57449e-08,0,1
532,1.064,-0.066375,20.0004,0,20.0005,100208,0.0695607,10,0.064,0.05,10.0003,0.998968,348.668,1.03709,-8.87719e-08,0,1.03709,1.03709,-8.87719e-08,0,1
533,1.066,-0.0684492,20.0004,0,20.0005,100208,0.0715793,10,0.066,0.05,10.0003,0.998968,348.668,1.03709,-9.17989e-08,0,1.03709,1.03709,-9.17989e-08,0,1
534,1.068,-0.0705234,20.0004,0,20.0006,100208,0.0735978,10,0.068,0.05,10.0004,0.998968,348.668,1.03709,-9.48259e-08,0,1.03709,1.03709,-9.48259e-08,0,1
535,1.07,-0.0725976,20.0004,0,20.0006,100208,0.0756164,10,0.07,0.05,10.0004,0.998968,348.668,1.03709,-9.7853e-08,0,1.03709,1.03709,-9.7853e-08,0,1
536,1.072,-0.0746718,20.0004,0,20.0006,100208,0.077635,10,0.072,0.05,10.0004,0.998968,348.668,1.03709,-1.0088e-07,0,1.03709,1.03709,-1.0088e-07,0,1
537,1.074,-0.0767461,20.0004,0,20.0006,100208,0.0796535,10,0.074,0.05,10.0004,0.998968,348.668,1.03709,-1.03907e-07,0,1.03709,1.03709,-1.03907e-07,0,1
538,1.076,-0.0788203,20.0004,0,20.0006,100208,0.0816721,10,0.076,0.05,10.0004,0.998968,348.668,1.03709,-1.06934e-07,0,1.03709,1.03709,-1.06934e-07,0,1
539,1.078,-0.0808945,20.0004,0,20.0006,100208,0.0836907,10,0.078,0.05,10.0004,0.998968,348.668,1.03709,-1.09961e-07,0,1.03709,1.03709,-1.09961e-07,0,1
540,1.08,-0.0829687,20.0004,0,20.0006,100208,0.0857092,10,0.08,0.05,10.0004,0.998968,348.668,1.03709,-1.12988e-07,0,1.03709,1.03709,-1.12988e-07,0,1
541,1.082,-0.0850429,20.0004,0,20.0006,100208,0.0877278,10,0.082,0.05,10.0005,0.998968,348.668,1.03709,-1.16015e-07,0,1.03709,1.03709,-1.16015e-07,0,1
542,1.084,-0.0871171,20.0004,0,20.0006,100208,0.0897463,10,0.084,0.05,10.0005,0.998968,348.668,1.03709,-1.19042e-07,0,1.03709,1.03709,-1.19042e-07,0,1
543,1.086,-0.0891914,20.0004,0,20.0006,100208,0.0917649,10,0.086,0.05,10.0005,0.998968,348.668,1.03709,-1.22069e-07,0,1.03709,1.03709,-1.22069e-07,0,1
544,1.088,-0.0912656,20.0004,0,20.0006,100208,0.0937835,10,0.088,0.05,10.0005,0.998968,348.668,1.03709,-1.25096e-07,0,1.03709,1.03709,-1.25096e-07,0,1
545,1.09,-0.0933398,20.0004,0,20.0007,100208,0.095802,10,0.09,0.05,10.0005,0.998968,348.668,1.03709,-1.28123e-07,0,1.03709,1.03709,-1.28123e-07,0,1
546,1.092,-0.095414,20.0004,0,20.0007,100208,0.0978206,10,0.092,0.05,10.0005,0.998968,348.668,1.03709,-1.3115e-07,0,1.03709,1.03709,-1.3115e-07,0,1
547,1.094,-0.0974882,20.0004,0,20.0007,100208,0.0998392,10,0.094,0.05,10.0006,0.998968,348.668,1.03709,-1.34177e-07,0,1.03709,1.03709,-1.34177e-07,0,1
548,1.096,-0.0995624,20.0004,0,20.0007,100208,0.101858,10,0.096,0.05,10.0006,0.998968,348.668,1.03709,-1.37204e-07,0,1.03709,1.03709,-1.37204e-07,0,1
549,1.098,-0.101637,20.0004,0,20.0007,100208,0.103876,10,0.098,0.05,10.0006,0.998968,348.668,1.03709,-1.40231e-07,0,1.03709,1.03709,-1.40231e-07,0,1
550,1.1,-0.103711,20.0004,0,20.0007,100208,0.105895,10,0.1,0.05,10.0006,0.998968,348.668,1.03709,-1.43258e-07,0,1.03709,1.03709,-1.43258e-07,0,1
551,1.102,-0.105785,20.0004,0,20.0007,100208,0.107909,10,0.102,0.05,10.0006,0.998968,348.668,1.03709,-1.46295e-07,0,1.03709,1.03709,-1.46295e-07,0,1
552,1.104,-0.107859,20.0004,0,20.0007,100208,0.109924,10,0.104,0.05,10.0007,0.998968,348.668,1.03709,-1.49331e-07,0,1.03709,1.03709,-1.49331e-07,0,1
553,1.106,-0.109934,20.0004,0,20.0007,100208,0.111938,10,0.106,0.05,10.0007,0.998967,348.668,1.03709,-1.52367e-07,0,1.03709,1.03709,-1.52367e-07,0,1
554,1.108,-0.112008,20.0004,0,20.0007,100208,0.113953,10,0.108,0.05,10.0007,0.998967,348.668,1.03709,-1.55403e-07,0,1.03709,1.03709,-1.55403e-07,0,1
555,1.11,-0.114082,20.0004,0,20.0008,100208,0.115967,10,0.11,0.05,10.0007,0.998967,348.668,1.03709,-1.5844e-07,0,1.03709,1.03709,-1.5844e-07,0,1
556,1.112,-0.116156,20.0004,0,20.0008,100208,0.117982,10,0.112,0.05,10.0008,0.998967,348.668,1.03709,-1.61476e-07,0,1.03709,1.03709,-1.61476e-07,0,1
557,1.114,-0.11823,20.0004,0,20.0008,100208,0.119996,10,0.114,0.05,10.0008,0.998967,348.668,1.03709,-1.64512e-07,0,1.03709,1.03709,-1.64512e-07,0,1
558,1.116,-0.120305,20.0004,0,20.0008,100208,0.122011,10,0.116,0.05,10.0008,0.998967,348.668,1.03709,-1.67549e-07,0,1.03709,1.03709,-1.67549e-07,0,1
559,1.118,-0.122379,20.0004,0,20.0008,100208,0.124025,10,0.118,0.05,10.0008,0.998967,348.668,1.03709,-1.70585e-07,0,1.03709,1.03709,-1.70585e-07,0,1
560,1.12,-0.124453,20.0004,0,20.0008,100208,0.12604,10,0.12,0.05,10.0008,0.998967,348.668,1.03709,-1.73621e-07,0,1.03709,1.03709,-1.73621e-07,0,1
561,1.122,-0.126527,20.0004,0,20.0008,100208,0.128054,10,0.122,0.05,10.0009,0.998967,348.668,1.03709,-1.76657e-07,0,1.03709,1.03709,-1.76657e-07,0,1
562,1.124,-0.128601,20.0004,0,20.0008,100208,0.130068,10,0.124,0.05,10.0009,0.998967,348.668,1.03709,-1.79694e-07,0,1.03709,1.03709,-1.79694e-07,0,1
563,1.126,-0.130676,20.0004,0,20.0009,100208,0.132083,10,0.126,0.05,10.0009,0.998967,348.668,1.03709,-1.8273e-07,0,1.03709,1.03709,-1.8273e-07,0,1
564,1.128,-0.13275,20.0004,0,20.0009,100208,0.134097,10,0.128,0.05,10.0009,0.998967,348.668,1.03709,-1.85766e-07,0,1.03709,1.03709,-1.85766e-07,0,1
565,1.13,-0.134824,20.0004,0,20.0009,100208,0.136112,10,0.13,0.05,10.001,0.998967,348.668,1.03709,-1.88802e-07,0,1.03709,1.03709,-1.88802e-07,0,1
566,1.132,-0.136898,20.0004,0,20.0009,100208,0.138126,10,0.132,0.05,10.001,0.998967,348.668,1.03709,-1.91839e-07,0,1.03709,1.03709,-1.91839e-07,0,1
567,1.134,-0.138973,20.0004,0,20.0009,100208,0.140141,10,0.134,0.05,10.001,0.998967,348.668,1.03709,-1.94875e-07,0,1.03709,1.03709,-1.94875e-07,0,1
568,1.136,-0.141047,20.0004,0,20.0009,100208,0.142155,10,0.136,0.05,10.001,0.998967,348.668,1.03709,-1.97911e-07,0,1.03709,1.03709,-1.97911e-07,0,1
569,1.138,-0.143121,20.0004,0,20.0009,100208,0.14417,10,0.138,0.05,10.0011,0.998967,348.668,1.03709,-2.00948e-07,0,1.03709,1.03709,-2.00948e-07,0,1
570,1.14,-0.145195,20.0004,0,20.001,100208,0.146184,10,0.14,0.05,10.0011,0.998967,348.668,1.03709,-2.03984e-07,0,1.03709,1.03709,-2.03984e-07,0,1
571,1.142,-0.147269,20.0004,0,20.001,100208,0.148199,10,0.142,0.05,10.0011,0.998967,348.668,1.03709,-2.0702e-07,0,1.03709,1.03709,-2.0702e-07,0,1
572,1.144,-0.149344,20.0004,0,20.001,100208,0.150213,10,0.144,0.05,10.0012,0.998967,348.668,1.03709,-2.10056e-07,0,1.03709,1.03709,-2.10056e-07,0,1
573,1.146,-0.151418,20.0004,0,20.001,100208,0.152228,10,0.146,0.05,10.0012,0.998967,348.668,1.03709,-2.13093e-07,0,1.03709,1.03709,-2.13093e-07,0,1
574,1.148,-0.153492,20.0004,0,20.001,100208,0.154242,10,0.148,0.05,10.0012,0.998967,348.668,1.03709,-2.16129e-07,0,1.03709,1.03709,-2.16129e-07,0,1
575,1.15,-0.155566,20.0004,0,20.001,100208,0.156257,10,0.15,0.05,10.0013,0.998967,348.668,1.03709,-2.19165e-07,0,1.03709,1.03709,-2.19165e-07,0,1
576,1.152,-0.157641,20.0004,0,20.0011,100208,0.158265,10,0.152,0.05,10.0013,0.998967,348.668,1.03709,-2.22216e-07,0,1.03709,1.03709,-2.22216e-07,0,1
577,1.154,-0.159715,20.0004,0,20.0011,100208,0.160273,10,0.154,0.05,10.0013,0.998967,348.668,1.03709,-2.25267e-07,0,1.03709,1.03709,-2.25267e-07,0,1
578,1.156,-0.161789,20.0004,0,20.0011,100208,0.162282,10,0.156,0.05,10.0013,0.998967,348.668,1.03709,-2.28317e-07,0,1.03709,1.03709,-2.28317e-07,0,1
579,1.158,-0.163863,20.0004,0,20.0011,100208,0.16429,10,0.158,0.05,10.0014,0.998967,348.668,1.03709,-2.31368e-07,0,1.03709,1.03709,-2.31368e-07,0,1
580,1.16,-0.165937,20.0004,0,20.0011,100208,0.166298,10,0.16,0.05,10.0014,0.998967,348.669,1.03709,-2.34418e-07,0,1.03709,1.03709,-2.34418e-07,0,1
581,1.162,-0.168012,20.0004,0,20.0011,100208,0.168307,10,0.162,0.05,10.0014,0.998967,348.669,1.03709,-2.37469e-07,0,1.03709,1.03709,-2.37469e-07,0,1
582,1.164,-0.170086,20.0004,0,20.0012,100208,0.170315,10,0.164,0.05,10.0015,0.998967,348.669,1.03709,-2.4052e-07,0,1.03709,1.03709,-2.4052e-07,0,1
583,1.166,-0.17216,20.0004,0,20.0012,100208,0.172323,10,0.166,0.05,10.0015,0.998967,348.669,1.03709,-2.4357e-07,0,1.03709,1.03709,-2.4357e-07,0,1
584,1.168,-0.174234,20.0004,0,20.0012,100208,0.174332,10,0.168,0.05,10.0015,0.998967,348.669,1.03709,-2.46621e-07,0,1.03709,1.03709,-2.46621e-07,0,1
585,1.17,-0.176308,20.0004,0,20.0012,100208,0.17634,10,0.17,0.05,10.0016,0.998967,348.669,1.03709,-2.49672e-07,0,1.03709,1.03709,-2.49672e-07,0,1
586,1.172,-0.178383,20.0004,0,20.0012,100208,0.178348,10,0.172,0.05,10.0016,0.998967,348.669,1.03709,-2.52722e-07,0,1.03709,1.03709,-2.52722e-07,0,1
587,1.174,-0.180457,20.0004,0,20.0012,100208,0.180357,10,0.174,0.05,10.0016,0.998967,348.669,1.03709,-2.55773e-07,0,1.03709,1.03709,-2.55773e-07,0,1
588,1.176,-0.182531,20.0004,0,20.0013,100208,0.182365,10,0.176,0.05,10.0017,0.998967,348.669,1.03709,-2.58823e-07,0,1.03709,1.03709,-2.58823e-07,0,1
589,1.178,-0.184605,20.0004,0,20.0013,100208,0.184373,10,0.178,0.05,10.0017,0.998967,348.669,1.03709,-2.61874e-07,0,1.03709,1.03709,-2.61874e-07,0,1
590,1.18,-0.18668,20.0004,0,20.0013,100208,0.186382,10,0.18,0.05,10.0017,0.998967,348.669,1.03709,-2.64925e-07,0,1.03709,1.03709,-2.64925e-07,0,1
