Point ID,Ma,mag(U),p,Points_0,Points_1,Points_2,Points_Magnitude,T
117,0.625741,208.734,102356,0.833651,0,0.0166667,0.833818,276.937
118,0.627615,209.284,102164,0.845828,0,0.0166667,0.845992,276.739
119,0.629526,209.87,102038,0.858522,0,0.0166667,0.858683,276.603
120,0.631318,210.426,101953,0.871755,0,0.0166667,0.871914,276.495
121,0.632736,210.854,101853,0.88555,0,0.0166667,0.885707,276.378
122,0.633916,211.202,101732,0.899932,0,0.0166667,0.900086,276.258
123,0.635122,211.564,101616,0.914924,0,0.0166667,0.915076,276.156
124,0.63644,211.966,101514,0.930554,0,0.0166667,0.930703,276.06
125,0.637785,212.372,101420,0.946847,0,0.0166667,0.946994,275.949
126,0.63897,212.704,101343,0.963833,0,0.0166667,0.963977,275.788
127,0.64017,213.06,101379,0.98154,0,0.0166667,0.981682,275.675
128,0.640838,213.277,101450,1,0,0.0166667,1.00014,275.663
