Point ID,arc_length,B_0,B_1,B_2,B_Magnitude,p,pB,Points_0,Points_1,Points_2,Points_Magnitude,rho,T,U_0,U_1,U_2,U_Magnitude,Ux,Uy,Uz,vtkValidPointMask
20,0.04,0,0,0,0,100028,0,10,-0.96,0.05,10.0461,0.997757,348.466,0.116516,4.00218e-06,0,0.116516,0.116516,4.00218e-06,0,1
21,0.042,0,0,0,0,100028,0,10,-0.958,0.05,10.0459,0.997757,348.466,0.122342,4.20228e-06,0,0.122342,0.122342,4.20228e-06,0,1
22,0.044,0,0,0,0,100028,0,10,-0.956,0.05,10.0457,0.997757,348.466,0.128168,4.40239e-06,0,0.128168,0.128168,4.40239e-06,0,1
23,0.046,0,0,0,0,100028,0,10,-0.954,0.05,10.0455,0.997757,348.466,0.133994,4.6025e-06,0,0.133994,0.133994,4.6025e-06,0,1
24,0.048,0,0,0,0,100028,0,10,-0.952,0.05,10.0453,0.997757,348.466,0.139819,4.80261e-06,0,0.139819,0.139819,4.80261e-06,0,1
25,0.05,0,0,0,0,100028,0,10,-0.95,0.05,10.0451,0.997757,348.466,0.145645,5.00272e-06,0,0.145645,0.145645,5.00272e-06,0,1
26,0.052,0,0,0,0,100028,0,10,-0.948,0.05,10.045,0.997757,348.466,0.151182,5.24133e-06,0,0.151182,0.151182,5.24133e-06,0,1
27,0.054,0,0,0,0,100028,0,10,-0.946,0.05,10.0448,0.997757,348.466,0.156719,5.47995e-06,0,0.156719,0.156719,5.47995e-06,0,1
28,0.056,0,0,0,0,100028,0,10,-0.944,0.05,10.0446,0.997757,348.466,0.162256,5.71856e-06,0,0.162256,0.162256,5.71856e-06,0,1
29,0.058,0,0,0,0,100028,0,10,-0.942,0.05,10.0444,0.997757,348.466,0.167793,5.95718e-06,0,0.167793,0.167793,5.95718e-06,0,1
30,0.06,0,0,0,0,100028,0,10,-0.94,0.05,10.0442,0.997757,348.466,0.17333,6.19579e-06,0,0.17333,0.17333,6.19579e-06,0,1
31,0.062,0,0,0,0,100028,0,10,-0.938,0.05,10.044,0.997757,348.466,0.178867,6.4344e-06,0,0.178867,0.178867,6.4344e-06,0,1
32,0.064,0,0,0,0,100028,0,10,-0.936,0.05,10.0438,0.997757,348.466,0.184404,6.67302e-06,0,0.184404,0.184404,6.67302e-06,0,1
33,0.066,0,0,0,0,100028,0,10,-0.934,0.05,10.0436,0.997757,348.466,0.18994,6.91163e-06,0,0.18994,0.18994,6.91163e-06,0,1
34,0.068,0,0,0,0,100028,0,10,-0.932,0.05,10.0435,0.997757,348.466,0.195477,7.15025e-06,0,0.195477,0.195477,7.15025e-06,0,1
35,0.07,0,0,0,0,100028,0,10,-0.93,0.05,10.0433,0.997757,348.466,0.201014,7.38886e-06,0,0.201014,0.201014,7.38886e-06,0,1
36,0.072,0,0,0,0,100028,0,10,-0.928,0.05,10.0431,0.997757,348.466,0.206551,7.62748e-06,0,0.206551,0.206551,7.62748e-06,0,1
37,0.074,0,0,0,0,100028,0,10,-0.926,0.05,10.0429,0.997757,348.466,0.212088,7.86609e-06,0,0.212088,0.212088,7.86609e-06,0,1
38,0.076,0,0,0,0,100028,0,10,-0.924,0.05,10.0427,0.997757,348.466,0.217625,8.1047e-06,0,0.217625,0.217625,8.1047e-06,0,1
39,0.078,0,0,0,0,100028,0,10,-0.922,0.05,10.0425,0.997757,348.466,0.223162,8.34332e-06,0,0.223162,0.223162,8.34332e-06,0,1
40,0.08,0,0,0,0,100028,0,10,-0.92,0.05,10.0424,0.997757,348.466,0.228699,8.58193e-06,0,0.228699,0.228699,8.58193e-06,0,1
41,0.082,0,0,0,0,100028,0,10,-0.918,0.05,10.0422,0.997757,348.466,0.234236,8.82055e-06,0,0.234236,0.234236,8.82055e-06,0,1
42,0.084,0,0,0,0,100028,0,10,-0.916,0.05,10.042,0.997757,348.466,0.239773,9.05916e-06,0,0.239773,0.239773,9.05916e-06,0,1
43,0.086,0,0,0,0,100028,0,10,-0.914,0.05,10.0418,0.997757,348.466,0.24531,9.29778e-06,0,0.24531,0.24531,9.29778e-06,0,1
44,0.088,0,0,0,0,100028,0,10,-0.912,0.05,10.0416,0.997757,348.466,0.250846,9.53639e-06,0,0.250846,0.250846,9.53639e-06,0,1
45,0.09,0,0,0,0,100028,0,10,-0.91,0.05,10.0414,0.997757,348.466,0.256383,9.775e-06,0,0.256383,0.256383,9.775e-06,0,1
46,0.092,0,0,0,0,100028,0,10,-0.908,0.05,10.0413,0.997757,348.466,0.26192,1.00136e-05,0,0.26192,0.26192,1.00136e-05,0,1
47,0.094,0,0,0,0,100028,0,10,-0.906,0.05,10.0411,0.997757,348.466,0.267457,1.02522e-05,0,0.267457,0.267457,1.02522e-05,0,1
48,0.096,0,0,0,0,100028,0,10,-0.904,0.05,10.0409,0.997757,348.466,0.272994,1.04909e-05,0,0.272994,0.272994,1.04909e-05,0,1
49,0.098,0,0,0,0,100028,0,10,-0.902,0.05,10.0407,0.997757,348.466,0.278531,1.07295e-05,0,0.278531,0.278531,1.07295e-05,0,1
50,0.1,0,0,0,0,100028,0,10,-0.9,0.05,10.0405,0.997757,348.466,0.284068,1.09681e-05,0,0.284068,0.284068,1.09681e-05,0,1
51,0.102,0,0,0,0,100028,0,10,-0.898,0.05,10.0404,0.997757,348.466,0.289313,1.12195e-05,0,0.289313,0.289313,1.12195e-05,0,1
52,0.104,0,0,0,0,100028,0,10,-0.896,0.05,10.0402,0.997757,348.466,0.294558,1.14709e-05,0,0.294558,0.294558,1.14709e-05,0,1
53,0.106,0,0,0,0,100028,0,10,-0.894,0.05,10.04,0.997757,348.466,0.299803,1.17223e-05,0,0.299803,0.299803,1.17223e-05,0,1
54,0.108,0,0,0,0,100028,0,10,-0.892,0.05,10.0398,0.997757,348.466,0.305049,1.19737e-05,0,0.305049,0.305049,1.19737e-05,0,1
55,0.11,0,0,0,0,100028,0,10,-0.89,0.05,10.0397,0.997757,348.466,0.310294,1.22251e-05,0,0.310294,0.310294,1.22251e-05,0,1
56,0.112,0,0,0,0,100028,0,10,-0.888,0.05,10.0395,0.997757,348.466,0.315539,1.24764e-05,0,0.315539,0.315539,1.24764e-05,0,1
57,0.114,0,0,0,0,100028,0,10,-0.886,0.05,10.0393,0.997757,348.466,0.320784,1.27278e-05,0,0.320784,0.320784,1.27278e-05,0,1
58,0.116,0,0,0,0,100028,0,10,-0.884,0.05,10.0391,0.997757,348.466,0.32603,1.29792e-05,0,0.32603,0.32603,1.29792e-05,0,1
59,0.118,0,0,0,0,100028,0,10,-0.882,0.05,10.0389,0.997757,348.466,0.331275,1.32306e-05,0,0.331275,0.331275,1.32306e-05,0,1
60,0.12,0,0,0,0,100028,0,10,-0.88,0.05,10.0388,0.997757,348.466,0.33652,1.3482e-05,0,0.33652,0.33652,1.3482e-05,0,1
61,0.122,0,0,0,0,100028,0,10,-0.878,0.05,10.0386,0.997757,348.466,0.341765,1.37334e-05,0,0.341765,0.341765,1.37334e-05,0,1
62,0.124,0,0,0,0,100028,0,10,-0.876,0.05,10.0384,0.997757,348.466,0.34701,1.39848e-05,0,0.34701,0.34701,1.39848e-05,0,1
63,0.126,0,0,0,0,100028,0,10,-0.874,0.05,10.0382,0.997757,348.466,0.352256,1.42362e-05,0,0.352256,0.352256,1.42362e-05,0,1
64,0.128,0,0,0,0,100028,0,10,-0.872,0.05,10.0381,0.997757,348.466,0.357501,1.44876e-05,0,0.357501,0.357501,1.44876e-05,0,1
65,0.13,0,0,0,0,100028,0,10,-0.87,0.05,10.0379,0.997757,348.466,0.362746,1.4739e-05,0,0.362746,0.362746,1.4739e-05,0,1
66,0.132,0,0,0,0,100028,0,10,-0.868,0.05,10.0377,0.997757,348.466,0.367991,1.49904e-05,0,0.367991,0.367991,1.49904e-05,0,1
67,0.134,0,0,0,0,100028,0,10,-0.866,0.05,10.0376,0.997757,348.466,0.373236,1.52418e-05,0,0.373236,0.373236,1.52418e-05,0,1
68,0.136,0,0,0,0,100028,0,10,-0.864,0.05,10.0374,0.997757,348.466,0.378482,1.54932e-05,0,0.378482,0.378482,1.54932e-05,0,1
69,0.138,0,0,0,0,100028,0,10,-0.862,0.05,10.0372,0.997757,348.466,0.383727,1.57446e-05,0,0.383727,0.383727,1.57446e-05,0,1
70,0.14,0,0,0,0,100028,0,10,-0.86,0.05,10.037,0.997757,348.466,0.388972,1.5996e-05,0,0.388972,0.388972,1.5996e-05,0,1
71,0.142,0,0,0,0,100028,0,10,-0.858,0.05,10.0369,0.997757,348.466,0.394217,1.62474e-05,0,0.394217,0.394217,1.62474e-05,0,1
72,0.144,0,0,0,0,100028,0,10,-0.856,0.05,10.0367,0.997757,348.466,0.399462,1.64988e-05,0,0.399462,0.399462,1.64988e-05,0,1
73,0.146,0,0,0,0,100028,0,10,-0.854,0.05,10.0365,0.997757,348.466,0.404708,1.67502e-05,0,0.404708,0.404708,1.67502e-05,0,1
74,0.148,0,0,0,0,100028,0,10,-0.852,0.05,10.0364,0.997757,348.466,0.409953,1.70016e-05,0,0.409953,0.409953,1.70016e-05,0,1
75,0.15,0,0,0,0,100028,0,10,-0.85,0.05,10.0362,0.997757,348.466,0.415198,1.72529e-05,0,0.415198,0.415198,1.72529e-05,0,1
76,0.152,0,0,0,0,100028,0,10,-0.848,0.05,10.036,0.997757,348.466,0.420149,1.74927e-05,0,0.420149,0.420149,1.74927e-05,0,1
77,0.154,0,0,0,0,100028,0,10,-0.846,0.05,10.0358,0.997757,348.466,0.4251,1.77324e-05,0,0.4251,0.4251,1.77324e-05,0,1
78,0.156,0,0,0,0,100028,0,10,-0.844,0.05,10.0357,0.997757,348.466,0.430051,1.79721e-05,0,0.430051,0.430051,1.79721e-05,0,1
79,0.158,0,0,0,0,100028,0,10,-0.842,0.05,10.0355,0.997757,348.466,0.435003,1.82118e-05,0,0.435003,0.435003,1.82118e-05,0,1
80,0.16,0,0,0,0,100028,0,10,-0.84,0.05,10.0353,0.997757,348.466,0.439954,1.84515e-05,0,0.439954,0.439954,1.84515e-05,0,1
81,0.162,0,0,0,0,100028,0,10,-0.838,0.05,10.0352,0.997757,348.466,0.444905,1.86912e-05,0,0.444905,0.444905,1.86912e-05,0,1
82,0.164,0,0,0,0,100028,0,10,-0.836,0.05,10.035,0.997757,348.466,0.449856,1.89309e-05,0,0.449856,0.449856,1.89309e-05,0,1
83,0.166,0,0,0,0,100028,0,10,-0.834,0.05,10.0348,0.997757,348.466,0.454807,1.91706e-05,0,0.454807,0.454807,1.91706e-05,0,1
84,0.168,0,0,0,0,100028,0,10,-0.832,0.05,10.0347,0.997757,348.466,0.459758,1.94103e-05,0,0.459758,0.459758,1.94103e-05,0,1
85,0.17,0,0,0,0,100028,0,10,-0.83,0.05,10.0345,0.997757,348.466,0.464709,1.965e-05,0,0.464709,0.464709,1.965e-05,0,1
86,0.172,0,0,0,0,100028,0,10,-0.828,0.05,10.0343,0.997757,348.466,0.46966,1.98898e-05,0,0.46966,0.46966,1.98898e-05,0,1
87,0.174,0,0,0,0,100028,0,10,-0.826,0.05,10.0342,0.997757,348.466,0.474611,2.01295e-05,0,0.474611,0.474611,2.01295e-05,0,1
88,0.176,0,0,0,0,100028,0,10,-0.824,0.05,10.034,0.997757,348.466,0.479562,2.03692e-05,0,0.479562,0.479562,2.03692e-05,0,1
89,0.178,0,0,0,0,100028,0,10,-0.822,0.05,10.0339,0.997757,348.466,0.484513,2.06089e-05,0,0.484513,0.484513,2.06089e-05,0,1
90,0.18,0,0,0,0,100028,0,10,-0.82,0.05,10.0337,0.997757,348.466,0.489465,2.08486e-05,0,0.489465,0.489465,2.08486e-05,0,1
91,0.182,0,0,0,0,100028,0,10,-0.818,0.05,10.0335,0.997757,348.466,0.494416,2.10883e-05,0,0.494416,0.494416,2.10883e-05,0,1
92,0.184,0,0,0,0,100028,0,10,-0.816,0.05,10.0334,0.997757,348.466,0.499367,2.1328e-05,0,0.499367,0.499367,2.1328e-05,0,1
93,0.186,0,0,0,0,100028,0,10,-0.814,0.05,10.0332,0.997757,348.466,0.504318,2.15677e-05,0,0.504318,0.504318,2.15677e-05,0,1
94,0.188,0,0,0,0,100028,0,10,-0.812,0.05,10.033,0.997757,348.466,0.509269,2.18074e-05,0,0.509269,0.509269,2.18074e-05,0,1
95,0.19,0,0,0,0,100028,0,10,-0.81,0.05,10.0329,0.997757,348.466,0.51422,2.20471e-05,0,0.51422,0.51422,2.20471e-05,0,1
96,0.192,0,0,0,0,100028,0,10,-0.808,0.05,10.0327,0.997757,348.466,0.519171,2.22868e-05,0,0.519171,0.519171,2.22868e-05,0,1
97,0.194,0,0,0,0,100028,0,10,-0.806,0.05,10.0326,0.997757,348.466,0.524122,2.25266e-05,0,0.524122,0.524122,2.25266e-05,0,1
98,0.196,0,0,0,0,100028,0,10,-0.804,0.05,10.0324,0.997757,348.466,0.529073,2.27663e-05,0,0.529073,0.529073,2.27663e-05,0,1
99,0.198,0,0,0,0,100028,0,10,-0.802,0.05,10.0322,0.997757,348.466,0.534024,2.3006e-05,0,0.534024,0.534024,2.3006e-05,0,1
100,0.2,0,0,0,0,100028,0,10,-0.8,0.05,10.0321,0.997757,348.466,0.538975,2.32457e-05,0,0.538975,0.538975,2.32457e-05,0,1
101,0.202,0,0,0,0,100028,0,10,-0.798,0.05,10.0319,0.997757,348.466,0.54363,2.34543e-05,0,0.54363,0.54363,2.34543e-05,0,1
102,0.204,0,0,0,0,100028,0,10,-0.796,0.05,10.0318,0.997757,348.466,0.548285,2.36629e-05,0,0.548285,0.548285,2.36629e-05,0,1
103,0.206,0,0,0,0,100028,0,10,-0.794,0.05,10.0316,0.997757,348.466,0.55294,2.38715e-05,0,0.55294,0.55294,2.38715e-05,0,1
104,0.208,0,0,0,0,100028,0,10,-0.792,0.05,10.0314,0.997757,348.466,0.557595,2.40801e-05,0,0.557595,0.557595,2.40801e-05,0,1
105,0.21,0,0,0,0,100028,0,10,-0.79,0.05,10.0313,0.997757,348.466,0.56225,2.42887e-05,0,0.56225,0.56225,2.42887e-05,0,1
106,0.212,0,0,0,0,100028,0,10,-0.788,0.05,10.0311,0.997757,348.466,0.566905,2.44973e-05,0,0.566905,0.566905,2.44973e-05,0,1
107,0.214,0,0,0,0,100028,0,10,-0.786,0.05,10.031,0.997757,348.466,0.57156,2.47059e-05,0,0.57156,0.57156,2.47059e-05,0,1
108,0.216,0,0,0,0,100028,0,10,-0.784,0.05,10.0308,0.997757,348.466,0.576215,2.49145e-05,0,0.576215,0.576215,2.49145e-05,0,1
109,0.218,0,0,0,0,100028,0,10,-0.782,0.05,10.0307,0.997757,348.466,0.58087,2.51231e-05,0,0.58087,0.58087,2.51231e-05,0,1
110,0.22,0,0,0,0,100028,0,10,-0.78,0.05,10.0305,0.997757,348.466,0.585525,2.53317e-05,0,0.585525,0.585525,2.53317e-05,0,1
111,0.222,0,0,0,0,100028,0,10,-0.778,0.05,10.0303,0.997757,348.466,0.59018,2.55403e-05,0,0.59018,0.59018,2.55403e-05,0,1
112,0.224,0,0,0,0,100028,0,10,-0.776,0.05,10.0302,0.997757,348.466,0.594835,2.57489e-05,0,0.594835,0.594835,2.57489e-05,0,1
113,0.226,0,0,0,0,100028,0,10,-0.774,0.05,10.03,0.997757,348.466,0.59949,2.59575e-05,0,0.59949,0.59949,2.59575e-05,0,1
114,0.228,0,0,0,0,100028,0,10,-0.772,0.05,10.0299,0.997757,348.466,0.604145,2.61661e-05,0,0.604145,0.604145,2.61661e-05,0,1
115,0.23,0,0,0,0,100028,0,10,-0.77,0.05,10.0297,0.997757,348.466,0.6088,2.63747e-05,0,0.6088,0.6088,2.63747e-05,0,1
116,0.232,0,0,0,0,100028,0,10,-0.768,0.05,10.0296,0.997757,348.466,0.613455,2.65833e-05,0,0.613455,0.613455,2.65833e-05,0,1
117,0.234,0,0,0,0,100028,0,10,-0.766,0.05,10.0294,0.997757,348.466,0.61811,2.67919e-05,0,0.61811,0.61811,2.67919e-05,0,1
118,0.236,0,0,0,0,100028,0,10,-0.764,0.05,10.0293,0.997757,348.466,0.622765,2.70005e-05,0,0.622765,0.622765,2.70005e-05,0,1
119,0.238,0,0,0,0,100028,0,10,-0.762,0.05,10.0291,0.997757,348.466,0.62742,2.72091e-05,0,0.62742,0.62742,2.72091e-05,0,1
120,0.24,0,0,0,0,100028,0,10,-0.76,0.05,10.029,0.997757,348.466,0.632075,2.74177e-05,0,0.632075,0.632075,2.74177e-05,0,1
121,0.242,0,0,0,0,100028,0,10,-0.758,0.05,10.0288,0.997757,348.466,0.63673,2.76263e-05,0,0.63673,0.63673,2.76263e-05,0,1
122,0.244,0,0,0,0,100028,0,10,-0.756,0.05,10.0287,0.997757,348.466,0.641385,2.78349e-05,0,0.641385,0.641385,2.78349e-05,0,1
123,0.246,0,0,0,0,100028,0,10,-0.754,0.05,10.0285,0.997757,348.466,0.64604,2.80435e-05,0,0.64604,0.64604,2.80435e-05,0,1
124,0.248,0,0,0,0,100028,0,10,-0.752,0.05,10.0284,0.997757,348.466,0.650695,2.82521e-05,0,0.650695,0.650695,2.82521e-05,0,1
125,0.25,0,0,0,0,100028,0,10,-0.75,0.05,10.0282,0.997757,348.466,0.65535,2.84607e-05,0,0.65535,0.65535,2.84607e-05,0,1
126,0.252,0,0,0,0,100028,0,10,-0.748,0.05,10.0281,0.997757,348.466,0.659707,2.86267e-05,0,0.659707,0.659707,2.86267e-05,0,1
127,0.254,0,0,0,0,100028,0,10,-0.746,0.05,10.0279,0.997757,348.466,0.664064,2.87927e-05,0,0.664064,0.664064,2.87927e-05,0,1
128,0.256,0,0,0,0,100028,0,10,-0.744,0.05,10.0278,0.997757,348.466,0.668421,2.89587e-05,0,0.668421,0.668421,2.89587e-05,0,1
129,0.258,0,0,0,0,100028,0,10,-0.742,0.05,10.0276,0.997757,348.466,0.672779,2.91247e-05,0,0.672779,0.672779,2.91247e-05,0,1
130,0.26,0,0,0,0,100028,0,10,-0.74,0.05,10.0275,0.997757,348.466,0.677136,2.92907e-05,0,0.677136,0.677136,2.92907e-05,0,1
131,0.262,0,0,0,0,100028,0,10,-0.738,0.05,10.0273,0.997757,348.466,0.681493,2.94567e-05,0,0.681493,0.681493,2.94567e-05,0,1
132,0.264,0,0,0,0,100028,0,10,-0.736,0.05,10.0272,0.997757,348.466,0.68585,2.96227e-05,0,0.68585,0.68585,2.96227e-05,0,1
133,0.266,0,0,0,0,100028,0,10,-0.734,0.05,10.027,0.997757,348.466,0.690207,2.97887e-05,0,0.690207,0.690207,2.97887e-05,0,1
134,0.268,0,0,0,0,100028,0,10,-0.732,0.05,10.0269,0.997757,348.466,0.694565,2.99547e-05,0,0.694565,0.694565,2.99547e-05,0,1
135,0.27,0,0,0,0,100028,0,10,-0.73,0.05,10.0267,0.997757,348.466,0.698922,3.01207e-05,0,0.698922,0.698922,3.01207e-05,0,1
136,0.272,0,0,0,0,100028,0,10,-0.728,0.05,10.0266,0.997757,348.466,0.703279,3.02867e-05,0,0.703279,0.703279,3.02867e-05,0,1
137,0.274,0,0,0,0,100028,0,10,-0.726,0.05,10.0264,0.997757,348.466,0.707636,3.04527e-05,0,0.707636,0.707636,3.04527e-05,0,1
138,0.276,0,0,0,0,100028,0,10,-0.724,0.05,10.0263,0.997757,348.466,0.711994,3.06187e-05,0,0.711994,0.711994,3.06187e-05,0,1
139,0.278,0,0,0,0,100028,0,10,-0.722,0.05,10.0262,0.997757,348.466,0.716351,3.07847e-05,0,0.716351,0.716351,3.07847e-05,0,1
140,0.28,0,0,0,0,100028,0,10,-0.72,0.05,10.026,0.997757,348.466,0.720708,3.09507e-05,0,0.720708,0.720708,3.09507e-05,0,1
141,0.282,0,0,0,0,100028,0,10,-0.718,0.05,10.0259,0.997757,348.466,0.725065,3.11167e-05,0,0.725065,0.725065,3.11167e-05,0,1
142,0.284,0,0,0,0,100028,0,10,-0.716,0.05,10.0257,0.997757,348.466,0.729423,3.12827e-05,0,0.729423,0.729423,3.12827e-05,0,1
143,0.286,0,0,0,0,100028,0,10,-0.714,0.05,10.0256,0.997757,348.466,0.73378,3.14487e-05,0,0.73378,0.73378,3.14487e-05,0,1
144,0.288,0,0,0,0,100028,0,10,-0.712,0.05,10.0254,0.997757,348.466,0.738137,3.16147e-05,0,0.738137,0.738137,3.16147e-05,0,1
145,0.29,0,0,0,0,100028,0,10,-0.71,0.05,10.0253,0.997757,348.466,0.742494,3.17807e-05,0,0.742494,0.742494,3.17807e-05,0,1
146,0.292,0,0,0,0,100028,0,10,-0.708,0.05,10.0252,0.997757,348.466,0.746852,3.19467e-05,0,0.746852,0.746852,3.19467e-05,0,1
147,0.294,0,0,0,0,100028,0,10,-0.706,0.05,10.025,0.997757,348.466,0.751209,3.21127e-05,0,0.751209,0.751209,3.21127e-05,0,1
148,0.296,0,0,0,0,100028,0,10,-0.704,0.05,10.0249,0.997757,348.466,0.755566,3.22787e-05,0,0.755566,0.755566,3.22787e-05,0,1
149,0.298,0,0,0,0,100028,0,10,-0.702,0.05,10.0247,0.997757,348.466,0.759923,3.24447e-05,0,0.759923,0.759923,3.24447e-05,0,1
150,0.3,0,0,0,0,100028,0,10,-0.7,0.05,10.0246,0.997757,348.466,0.764281,3.26107e-05,0,0.764281,0.764281,3.26107e-05,0,1
151,0.302,0,0,0,0,100028,0,10,-0.698,0.05,10.0245,0.997757,348.466,0.768339,3.27287e-05,0,0.768339,0.768339,3.27287e-05,0,1
152,0.304,0,0,0,0,100028,0,10,-0.696,0.05,10.0243,0.997757,348.466,0.772397,3.28468e-05,0,0.772397,0.772397,3.28468e-05,0,1
153,0.306,0,0,0,0,100028,0,10,-0.694,0.05,10.0242,0.997757,348.466,0.776455,3.29648e-05,0,0.776455,0.776455,3.29648e-05,0,1
154,0.308,0,0,0,0,100028,0,10,-0.692,0.05,10.024,0.997757,348.466,0.780514,3.30829e-05,0,0.780514,0.780514,3.30829e-05,0,1
155,0.31,0,0,0,0,100028,0,10,-0.69,0.05,10.0239,0.997757,348.466,0.784572,3.32009e-05,0,0.784572,0.784572,3.32009e-05,0,1
156,0.312,0,0,0,0,100028,0,10,-0.688,0.05,10.0238,0.997757,348.466,0.78863,3.33189e-05,0,0.78863,0.78863,3.33189e-05,0,1
157,0.314,0,0,0,0,100028,0,10,-0.686,0.05,10.0236,0.997757,348.466,0.792688,3.3437e-05,0,0.792688,0.792688,3.3437e-05,0,1
158,0.316,0,0,0,0,100028,0,10,-0.684,0.05,10.0235,0.997757,348.466,0.796747,3.3555e-05,0,0.796747,0.796747,3.3555e-05,0,1
159,0.318,0,0,0,0,100028,0,10,-0.682,0.05,10.0234,0.997757,348.466,0.800805,3.3673e-05,0,0.800805,0.800805,3.3673e-05,0,1
160,0.32,0,0,0,0,100028,0,10,-0.68,0.05,10.0232,0.997757,348.466,0.804863,3.37911e-05,0,0.804863,0.804863,3.37911e-05,0,1
161,0.322,0,0,0,0,100028,0,10,-0.678,0.05,10.0231,0.997757,348.466,0.808921,3.39091e-05,0,0.808921,0.808921,3.39091e-05,0,1
162,0.324,0,0,0,0,100028,0,10,-0.676,0.05,10.0229,0.997757,348.466,0.81298,3.40271e-05,0,0.81298,0.81298,3.40271e-05,0,1
163,0.326,0,0,0,0,100028,0,10,-0.674,0.05,10.0228,0.997757,348.466,0.817038,3.41452e-05,0,0.817038,0.817038,3.41452e-05,0,1
164,0.328,0,0,0,0,100028,0,10,-0.672,0.05,10.0227,0.997757,348.466,0.821096,3.42632e-05,0,0.821096,0.821096,3.42632e-05,0,1
165,0.33,0,0,0,0,100028,0,10,-0.67,0.05,10.0225,0.997757,348.466,0.825154,3.43812e-05,0,0.825154,0.825154,3.43812e-05,0,1
166,0.332,0,0,0,0,100028,0,10,-0.668,0.05,10.0224,0.997757,348.466,0.829213,3.44993e-05,0,0.829213,0.829213,3.44993e-05,0,1
167,0.334,0,0,0,0,100028,0,10,-0.666,0.05,10.0223,0.997757,348.466,0.833271,3.46173e-05,0,0.833271,0.833271,3.46173e-05,0,1
168,0.336,0,0,0,0,100028,0,10,-0.664,0.05,10.0221,0.997757,348.466,0.837329,3.47354e-05,0,0.837329,0.837329,3.47354e-05,0,1
169,0.338,0,0,0,0,100028,0,10,-0.662,0.05,10.022,0.997757,348.466,0.841388,3.48534e-05,0,0.841388,0.841388,3.48534e-05,0,1
